AÑO,MES,PRODUCTO,CANTIDADCOMPRA
2015,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,340
2015,7,APOSITO DE HIDROFIBRA  / CINTA-18,20
2015,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,150
2015,7,APOSITO C/ CARBON Y PLATA-6,2700
2015,7,APOSITO DE FIBRAS DE POLIACRILATO-3,330
2015,7,APOSITO MALLADO C/ PARAFINA-39,450
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2050
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1290
2015,7,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2015,7,APOSITO DE HIDROCOLOIDE-9,2160
2015,7,APOSITO DE HIDROCOLOIDE-7,280
2015,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,100
2015,7,APOSITO DE ESPUMA POLIURETANO-8,150
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,1500
2015,7,HIDROGEL-37,1135
2015,7,APOSITO MALLADO C/ PARAFINA-38,1740
2015,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2015,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,7,APOSITO MALLADO C/ SILICONA-0,1120
2015,7,APOSITO C/ CARBON Y PLATA-4,650
2015,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,3000
2015,7,APOSITO DE HIDROCOLOIDE-3,780
2015,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,7,APÓSITO TRANSPARENTE ADHESIVO-24,11600
2015,7,APOSITO DE ALGINATO C/ PLATA-6,150
2015,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,7,APOSITO DE HIDROCOLOIDE-6,1270
2015,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,400
2015,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2015,7,APÓSITO TRANSPARENTE ADHESIVO-20,1800
2015,7,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2015,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2015,7,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,130
2015,8,APOSITO DE HIDROFIBRA  / CINTA-18,135
2015,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,500
2015,8,APOSITO C/ CARBON Y PLATA-6,2400
2015,8,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2015,8,APOSITO MALLADO C/ PARAFINA-39,570
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1470
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,860
2015,8,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2015,8,APOSITO DE HIDROCOLOIDE-9,1374
2015,8,APOSITO DE HIDROCOLOIDE-7,675
2015,8,APOSITO DE HIDROCOLOIDE C/ PLATA-2,80
2015,8,APOSITO DE ESPUMA POLIURETANO-8,150
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,5760
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2015,8,HIDROGEL-37,635
2015,8,APOSITO MALLADO C/ PARAFINA-38,2280
2015,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2015,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,8,APOSITO MALLADO C/ SILICONA-0,630
2015,8,APOSITO C/ CARBON Y PLATA-4,350
2015,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,1000
2015,8,APOSITO DE HIDROCOLOIDE-3,755
2015,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,8,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,8,APÓSITO TRANSPARENTE ADHESIVO-24,5200
2015,8,APOSITO DE ALGINATO C/ PLATA-6,0
2015,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,8,APOSITO DE HIDROCOLOIDE-6,1210
2015,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,550
2015,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2015,8,APÓSITO TRANSPARENTE ADHESIVO-20,1800
2015,8,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2015,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2015,8,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,260
2015,9,APOSITO DE HIDROFIBRA  / CINTA-18,5
2015,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2015,9,APOSITO C/ CARBON Y PLATA-6,1200
2015,9,APOSITO DE FIBRAS DE POLIACRILATO-3,330
2015,9,APOSITO MALLADO C/ PARAFINA-39,470
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1160
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,895
2015,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2015,9,APOSITO DE HIDROCOLOIDE-9,1821
2015,9,APOSITO DE HIDROCOLOIDE-7,115
2015,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2015,9,APOSITO DE ESPUMA POLIURETANO-8,790
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,8960
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,4200
2015,9,HIDROGEL-37,1125
2015,9,APOSITO MALLADO C/ PARAFINA-38,1860
2015,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,9,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2015,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,9,APOSITO MALLADO C/ SILICONA-0,210
2015,9,APOSITO C/ CARBON Y PLATA-4,600
2015,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,13000
2015,9,APOSITO DE HIDROCOLOIDE-3,465
2015,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,9,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2015,9,APOSITO DE ALGINATO C/ PLATA-6,100
2015,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,9,APOSITO DE HIDROCOLOIDE-6,1230
2015,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
2015,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2015,9,APÓSITO TRANSPARENTE ADHESIVO-20,2800
2015,9,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2015,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2015,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,150
2015,10,APOSITO DE HIDROFIBRA  / CINTA-18,45
2015,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
2015,10,APOSITO C/ CARBON Y PLATA-6,1800
2015,10,APOSITO DE FIBRAS DE POLIACRILATO-3,330
2015,10,APOSITO MALLADO C/ PARAFINA-39,0
2015,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,900
2015,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1260
2015,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2015,10,APOSITO DE HIDROCOLOIDE-9,1413
2015,10,APOSITO DE HIDROCOLOIDE-7,345
2015,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2015,10,APOSITO DE ESPUMA POLIURETANO-8,290
2015,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,5120
2015,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,1500
2015,10,HIDROGEL-37,580
2015,10,APOSITO MALLADO C/ PARAFINA-38,3660
2015,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,150
2015,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,10,APOSITO MALLADO C/ SILICONA-0,280
2015,10,APOSITO C/ CARBON Y PLATA-4,790
2015,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
2015,10,APOSITO DE HIDROCOLOIDE-3,580
2015,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,10,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2015,10,APOSITO DE ALGINATO C/ PLATA-6,100
2015,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,10,APOSITO DE HIDROCOLOIDE-6,1250
2015,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
2015,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2015,10,APÓSITO TRANSPARENTE ADHESIVO-20,1200
2015,10,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2015,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2015,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,260
2015,12,APOSITO DE HIDROFIBRA  / CINTA-18,90
2015,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2015,12,APOSITO C/ CARBON Y PLATA-6,2100
2015,12,APOSITO DE FIBRAS DE POLIACRILATO-3,330
2015,12,APOSITO MALLADO C/ PARAFINA-39,520
2015,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1170
2015,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1365
2015,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1400
2015,12,APOSITO DE HIDROCOLOIDE-9,1344
2015,12,APOSITO DE HIDROCOLOIDE-7,425
2015,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,100
2015,12,APOSITO DE ESPUMA POLIURETANO-8,380
2015,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,9600
2015,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2015,12,HIDROGEL-37,980
2015,12,APOSITO MALLADO C/ PARAFINA-38,1660
2015,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,300
2015,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,12,APOSITO MALLADO C/ SILICONA-0,140
2015,12,APOSITO C/ CARBON Y PLATA-4,720
2015,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,15000
2015,12,APOSITO DE HIDROCOLOIDE-3,815
2015,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,12,APÓSITO TRANSPARENTE ADHESIVO-24,6800
2015,12,APOSITO DE ALGINATO C/ PLATA-6,120
2015,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,12,APOSITO DE HIDROCOLOIDE-6,1260
2015,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,400
2015,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2015,12,APÓSITO TRANSPARENTE ADHESIVO-20,2000
2015,12,APOSITO ABSORBENTE S/ ADHESIVO-25,300
2015,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2015,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,210
2015,5,APOSITO DE HIDROFIBRA  / CINTA-18,50
2015,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
2015,5,APOSITO C/ CARBON Y PLATA-6,1200
2015,5,APOSITO DE FIBRAS DE POLIACRILATO-3,330
2015,5,APOSITO MALLADO C/ PARAFINA-39,730
2015,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,570
2015,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,740
2015,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2015,5,APOSITO DE HIDROCOLOIDE-9,1305
2015,5,APOSITO DE HIDROCOLOIDE-7,265
2015,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2015,5,APOSITO DE ESPUMA POLIURETANO-8,380
2015,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,5760
2015,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,0
2015,5,HIDROGEL-37,640
2015,5,APOSITO MALLADO C/ PARAFINA-38,660
2015,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2015,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2015,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,5,APOSITO MALLADO C/ SILICONA-0,420
2015,5,APOSITO C/ CARBON Y PLATA-4,550
2015,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,16000
2015,5,APOSITO DE HIDROCOLOIDE-3,675
2015,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,8800
2015,5,APOSITO DE ALGINATO C/ PLATA-6,100
2015,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,5,APOSITO DE HIDROCOLOIDE-6,1160
2015,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
2015,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2015,5,APÓSITO TRANSPARENTE ADHESIVO-20,4000
2015,5,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2015,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,700
2015,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2015,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2015,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,290
2015,11,APOSITO DE HIDROFIBRA  / CINTA-18,90
2015,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
2015,11,APOSITO C/ CARBON Y PLATA-6,1800
2015,11,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2015,11,APOSITO MALLADO C/ PARAFINA-39,720
2015,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1840
2015,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1710
2015,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,350
2015,11,APOSITO DE HIDROCOLOIDE-9,1008
2015,11,APOSITO DE HIDROCOLOIDE-7,595
2015,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,80
2015,11,APOSITO DE ESPUMA POLIURETANO-8,320
2015,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
2015,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2015,11,HIDROGEL-37,1025
2015,11,APOSITO MALLADO C/ PARAFINA-38,370
2015,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,50
2015,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2015,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2015,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2015,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2015,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2015,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,160
2015,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2015,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2015,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2015,11,APOSITO MALLADO C/ SILICONA-0,0
2015,11,APOSITO C/ CARBON Y PLATA-4,510
2015,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
2015,11,APOSITO DE HIDROCOLOIDE-3,550
2015,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2015,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2015,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2015,11,APÓSITO TRANSPARENTE ADHESIVO-24,7600
2015,11,APOSITO DE ALGINATO C/ PLATA-6,0
2015,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2015,11,APOSITO DE HIDROCOLOIDE-6,600
2015,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,350
2015,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2015,11,APÓSITO TRANSPARENTE ADHESIVO-20,1200
2015,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2015,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2015,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2015,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2020,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,240
2020,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,650
2020,1,APOSITO DE HIDROFIBRA  / CINTA-18,100
2020,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
2020,1,APOSITO C/ CARBON Y PLATA-6,2400
2020,1,APOSITO DE FIBRAS DE POLIACRILATO-3,510
2020,1,APOSITO MALLADO C/ PARAFINA-39,270
2020,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3270
2020,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2005
2020,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1400
2020,1,APOSITO DE HIDROCOLOIDE-9,1725
2020,1,APOSITO DE HIDROCOLOIDE-7,375
2020,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,80
2020,1,APOSITO DE ESPUMA POLIURETANO-8,730
2020,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,6400
2020,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2020,1,HIDROGEL-37,1090
2020,1,APOSITO MALLADO C/ PARAFINA-38,2630
2020,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,100
2020,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,120
2020,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,900
2020,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,34
2020,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,60
2020,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,10
2020,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1210
2020,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,40
2020,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
